,H
422,-0.0
423,-0.0
424,-0.0
425,-0.0
426,-0.0
427,0.16866093149667025
428,0.16866093149667025
429,0.16866093149667025
430,0.38431154412649704
431,0.38431154412649704
432,0.38431154412649704
433,-0.0
434,-0.0
435,-0.0
436,0.28639695711595625
437,-0.0
438,-0.0
439,-0.0
440,-0.0
441,0.16866093149667025
442,0.16866093149667025
443,0.16866093149667025
444,-0.0
445,-0.0
446,-0.0
447,-0.0
448,0.16866093149667025
449,-0.0
450,-0.0
451,-0.0
452,-0.0
453,-0.0
454,-0.0
455,-0.0
456,-0.0
457,-0.0
458,0.28639695711595625
459,-0.0
460,0.4689955935892812
461,0.4689955935892812
462,0.28639695711595625
463,-0.0
464,-0.0
465,0.4689955935892812
466,0.5435644431995964
467,0.16866093149667025
468,-0.0
469,-0.0
470,-0.0
471,0.28639695711595625
472,-0.0
473,-0.0
474,-0.0
475,-0.0
476,-0.0
477,0.38431154412649704
478,0.16866093149667025
479,0.16866093149667025
480,-0.0
481,0.16866093149667025
482,0.16866093149667025
483,0.16866093149667025
484,-0.0
485,0.16866093149667025
486,0.28639695711595625
487,0.16866093149667025
488,-0.0
489,0.16866093149667025
490,-0.0
491,0.4689955935892812
492,-0.0
493,0.16866093149667025
494,-0.0
495,0.16866093149667025
496,0.16866093149667025
497,-0.0
498,-0.0
499,0.16866093149667025
500,0.4689955935892812
501,-0.0
502,-0.0
503,-0.0
504,-0.0
505,-0.0
506,0.16866093149667025
507,0.16866093149667025
508,-0.0
509,-0.0
510,-0.0
511,-0.0
512,0.5435644431995964
513,-0.0
514,-0.0
515,0.38431154412649704
516,0.16866093149667025
517,-0.0
518,-0.0
519,0.28639695711595625
520,-0.0
521,-0.0
522,0.6690158350565576
523,0.4689955935892812
524,0.16866093149667025
525,-0.0
526,0.16866093149667025
527,-0.0
528,-0.0
529,-0.0
530,-0.0
531,-0.0
532,-0.0
533,-0.0
534,-0.0
535,-0.0
536,-0.0
537,-0.0
538,-0.0
539,-0.0
540,0.38431154412649704
541,-0.0
542,-0.0
543,-0.0
544,-0.0
545,-0.0
546,-0.0
547,-0.0
548,-0.0
549,-0.0
550,-0.0
551,0.38431154412649704
552,-0.0
553,0.16866093149667025
554,0.38431154412649704
555,0.16866093149667025
556,0.16866093149667025
557,0.16866093149667025
558,-0.0
559,-0.0
560,-0.0
561,-0.0
562,-0.0
563,-0.0
564,-0.0
565,-0.0
566,0.16866093149667025
567,-0.0
568,-0.0
569,-0.0
570,0.28639695711595625
571,0.38431154412649704
572,0.16866093149667025
573,-0.0
574,-0.0
575,0.16866093149667025
576,0.5435644431995964
577,0.16866093149667025
578,0.38431154412649704
579,0.38431154412649704
580,-0.0
581,0.16866093149667025
582,-0.0
583,-0.0
584,0.16866093149667025
585,-0.0
586,-0.0
587,-0.0
588,-0.0
589,-0.0
590,-0.0
591,-0.0
592,-0.0
593,-0.0
594,0.16866093149667025
595,-0.0
596,-0.0
597,-0.0
598,-0.0
599,-0.0
600,-0.0
601,-0.0
602,-0.0
603,-0.0
604,-0.0
605,-0.0
606,-0.0
607,0.16866093149667025
608,-0.0
609,-0.0
610,-0.0
611,-0.0
612,-0.0
613,-0.0
614,-0.0
615,-0.0
616,-0.0
617,0.28639695711595625
618,0.16866093149667025
619,-0.0
620,-0.0
621,0.28639695711595625
622,-0.0
623,-0.0
624,-0.0
625,0.4689955935892812
626,0.16866093149667025
627,-0.0
628,-0.0
629,0.6690158350565576
630,-0.0
631,-0.0
632,-0.0
633,-0.0
634,0.28639695711595625
635,0.16866093149667025
636,-0.0
637,-0.0
638,-0.0
639,0.16866093149667025
640,-0.0
641,0.16866093149667025
642,-0.0
643,0.6098403047164004
644,-0.0
645,-0.0
646,0.16866093149667025
647,-0.0
648,-0.0
649,-0.0
650,-0.0
651,-0.0
652,0.38431154412649704
653,0.28639695711595625
654,-0.0
655,0.38431154412649704
656,0.16866093149667025
657,0.16866093149667025
658,0.28639695711595625
659,0.16866093149667025
660,-0.0
661,0.16866093149667025
662,-0.0
663,0.16866093149667025
664,0.38431154412649704
665,0.16866093149667025
666,0.16866093149667025
667,0.6098403047164004
668,0.16866093149667025
669,0.28639695711595625
670,0.38431154412649704
671,-0.0
672,-0.0
673,-0.0
674,-0.0
675,-0.0
676,-0.0
677,-0.0
678,0.16866093149667025
679,-0.0
680,0.16866093149667025
681,-0.0
682,-0.0
683,-0.0
684,-0.0
685,0.16866093149667025
686,-0.0
687,-0.0
688,-0.0
689,-0.0
690,-0.0
691,0.16866093149667025
692,-0.0
693,0.16866093149667025
694,0.16866093149667025
695,-0.0
696,-0.0
697,-0.0
698,-0.0
699,-0.0
700,-0.0
701,-0.0
702,-0.0
703,-0.0
704,-0.0
705,-0.0
706,0.16866093149667025
707,0.5435644431995964
708,0.28639695711595625
709,-0.0
710,-0.0
711,-0.0
712,-0.0
713,-0.0
714,-0.0
715,-0.0
716,0.16866093149667025
717,0.38431154412649704
718,-0.0
719,0.28639695711595625
720,-0.0
721,-0.0
722,0.28639695711595625
723,-0.0
724,0.16866093149667025
725,-0.0
726,-0.0
727,0.28639695711595625
728,-0.0
729,0.28639695711595625
730,0.16866093149667025
731,-0.0
732,-0.0
733,0.16866093149667025
734,-0.0
735,0.16866093149667025
736,0.28639695711595625
737,0.16866093149667025
738,-0.0
739,0.16866093149667025
740,0.28639695711595625
741,-0.0
742,0.38431154412649704
743,0.16866093149667025
744,-0.0
745,-0.0
746,-0.0
747,0.6098403047164004
748,0.16866093149667025
749,-0.0
750,0.16866093149667025
751,-0.0
752,-0.0
753,-0.0
754,0.28639695711595625
755,-0.0
756,-0.0
757,0.28639695711595625
758,0.28639695711595625
759,-0.0
760,-0.0
761,-0.0
762,-0.0
763,0.16866093149667025
764,0.16866093149667025
765,-0.0
766,-0.0
767,-0.0
768,-0.0
769,-0.0
770,-0.0
771,-0.0
772,-0.0
773,-0.0
774,-0.0
775,-0.0
776,-0.0
777,-0.0
778,-0.0
779,0.16866093149667025
780,0.4689955935892812
781,-0.0
782,0.7219280948873623
783,0.16866093149667025
784,-0.0
785,0.16866093149667025
786,-0.0
787,-0.0
788,-0.0
789,-0.0
790,-0.0
791,-0.0
792,-0.0
793,-0.0
794,-0.0
795,0.28639695711595625
796,0.7219280948873623
797,-0.0
798,0.16866093149667025
799,-0.0
800,-0.0
801,0.28639695711595625
802,-0.0
803,-0.0
804,-0.0
805,-0.0
806,0.16866093149667025
807,-0.0
808,-0.0
809,-0.0
810,-0.0
811,-0.0
812,0.16866093149667025
813,0.4689955935892812
814,0.16866093149667025
815,-0.0
816,0.16866093149667025
817,-0.0
818,0.38431154412649704
819,0.16866093149667025
820,-0.0
821,-0.0
822,-0.0
823,-0.0
824,0.16866093149667025
825,-0.0
826,-0.0
827,0.16866093149667025
828,-0.0
829,-0.0
830,-0.0
831,-0.0
832,-0.0
833,-0.0
834,-0.0
835,-0.0
836,0.16866093149667025
837,-0.0
838,0.16866093149667025
839,0.16866093149667025
840,-0.0
841,-0.0
842,-0.0
843,-0.0
844,-0.0
845,-0.0
846,0.16866093149667025
847,0.16866093149667025
848,0.16866093149667025
849,0.28639695711595625
850,-0.0
851,-0.0
852,0.16866093149667025
853,0.38431154412649704
854,-0.0
855,-0.0
856,0.28639695711595625
857,-0.0
858,-0.0
859,-0.0
860,0.16866093149667025
861,-0.0
862,0.28639695711595625
863,-0.0
864,-0.0
865,0.16866093149667025
866,-0.0
867,0.16866093149667025
868,-0.0
869,-0.0
870,-0.0
871,0.16866093149667025
872,-0.0
873,-0.0
874,0.4689955935892812
875,-0.0
876,-0.0
877,0.7219280948873623
878,0.28639695711595625
879,-0.0
880,0.16866093149667025
881,-0.0
882,-0.0
883,0.16866093149667025
884,0.16866093149667025
885,-0.0
886,-0.0
887,-0.0
888,-0.0
889,0.28639695711595625
890,0.16866093149667025
891,0.16866093149667025
892,0.16866093149667025
893,-0.0
894,0.38431154412649704
895,-0.0
896,-0.0
897,-0.0
898,-0.0
899,0.38431154412649704
900,0.9097361225311661
901,-0.0
902,-0.0
903,-0.0
904,0.28639695711595625
905,-0.0
906,-0.0
907,0.16866093149667025
908,0.28639695711595625
909,0.16866093149667025
910,-0.0
911,-0.0
912,0.28639695711595625
913,-0.0
914,-0.0
915,-0.0
916,-0.0
917,-0.0
918,-0.0
919,-0.0
920,0.38431154412649704
921,-0.0
922,-0.0
923,-0.0
924,-0.0
925,-0.0
926,-0.0
927,-0.0
928,-0.0
929,0.16866093149667025
930,-0.0
931,0.16866093149667025
932,-0.0
933,-0.0
934,0.16866093149667025
935,0.38431154412649704
936,-0.0
937,0.16866093149667025
938,-0.0
939,-0.0
940,-0.0
941,0.16866093149667025
942,0.4689955935892812
943,0.28639695711595625
944,-0.0
945,-0.0
946,0.16866093149667025
947,0.16866093149667025
948,-0.0
949,0.28639695711595625
950,0.28639695711595625
951,0.16866093149667025
952,-0.0
953,0.16866093149667025
954,0.16866093149667025
955,-0.0
956,-0.0
957,-0.0
958,-0.0
959,-0.0
960,-0.0
961,-0.0
962,-0.0
963,-0.0
964,0.16866093149667025
965,0.16866093149667025
966,-0.0
967,-0.0
968,-0.0
969,-0.0
970,0.16866093149667025
971,-0.0
972,0.4689955935892812
973,-0.0
974,-0.0
975,-0.0
976,0.16866093149667025
977,0.16866093149667025
978,-0.0
979,-0.0
980,0.38431154412649704
981,-0.0
982,0.16866093149667025
983,-0.0
984,-0.0
985,-0.0
986,-0.0
987,0.16866093149667025
988,-0.0
989,-0.0
990,-0.0
991,-0.0
992,0.4689955935892812
993,0.16866093149667025
994,-0.0
995,-0.0
996,-0.0
997,-0.0
998,-0.0
999,-0.0
1000,-0.0
1001,0.28639695711595625
1002,-0.0
1003,0.16866093149667025
1004,-0.0
1005,0.16866093149667025
1006,-0.0
1007,-0.0
1008,0.4689955935892812
1009,-0.0
1010,-0.0
1011,-0.0
1012,-0.0
1013,-0.0
1014,-0.0
1015,-0.0
1016,-0.0
1017,-0.0
1018,-0.0
1019,-0.0
1020,-0.0
1021,-0.0
1022,-0.0
1023,-0.0
1024,0.16866093149667025
1025,-0.0
1026,0.16866093149667025
1027,-0.0
1028,-0.0
1029,-0.0
1030,0.28639695711595625
1031,-0.0
1032,-0.0
1033,-0.0
1034,-0.0
1035,-0.0
1036,-0.0
1037,-0.0
1038,0.16866093149667025
1039,0.16866093149667025
1040,0.38431154412649704
1041,-0.0
1042,-0.0
1043,-0.0
1044,0.16866093149667025
1045,-0.0
1046,-0.0
1047,0.38431154412649704
1048,-0.0
1049,-0.0
1050,-0.0
1051,0.16866093149667025
1052,0.16866093149667025
1053,-0.0
1054,0.16866093149667025
1055,-0.0
1056,-0.0
1057,-0.0
1058,-0.0
1059,-0.0
1060,0.38431154412649704
1061,-0.0
1062,-0.0
1063,0.16866093149667025
1064,-0.0
1065,-0.0
1066,0.28639695711595625
1067,0.16866093149667025
1068,-0.0
1069,-0.0
1070,-0.0
1071,-0.0
1072,-0.0
1073,-0.0
1074,-0.0
1075,-0.0
1076,-0.0
1077,-0.0
1078,-0.0
1079,-0.0
1080,-0.0
1081,0.16866093149667025
1082,-0.0
1083,0.28639695711595625
1084,-0.0
1085,0.4689955935892812
1086,0.16866093149667025
1087,0.16866093149667025
1088,-0.0
1089,-0.0
1090,-0.0
1091,0.16866093149667025
1092,-0.0
1093,-0.0
1094,-0.0
1095,-0.0
1096,-0.0
1097,-0.0
1098,-0.0
1099,-0.0
1100,-0.0
1101,-0.0
1102,-0.0
1103,-0.0
1104,-0.0
1105,-0.0
1106,-0.0
1107,-0.0
1108,-0.0
1109,-0.0
1110,-0.0
1111,-0.0
1112,0.16866093149667025
1113,-0.0
1114,-0.0
1115,0.16866093149667025
1116,0.4689955935892812
1117,0.16866093149667025
1118,-0.0
1119,-0.0
1120,-0.0
1121,-0.0
1122,0.28639695711595625
1123,-0.0
1124,-0.0
1125,-0.0
1126,-0.0
1127,-0.0
1128,0.16866093149667025
1129,-0.0
1130,-0.0
1131,-0.0
1132,-0.0
1133,-0.0
1134,-0.0
1135,0.16866093149667025
1136,-0.0
1137,-0.0
1138,-0.0
1139,-0.0
1140,0.28639695711595625
1141,0.16866093149667025
1142,0.16866093149667025
1143,-0.0
1144,-0.0
1145,0.5435644431995964
1146,-0.0
1147,0.38431154412649704
1148,-0.0
1149,-0.0
1150,0.4689955935892812
1151,-0.0
1152,-0.0
1153,-0.0
1154,0.16866093149667025
1155,-0.0
1156,-0.0
1157,-0.0
1158,-0.0
1159,0.16866093149667025
1160,-0.0
1161,0.16866093149667025
1162,0.4689955935892812
1163,-0.0
1164,-0.0
1165,-0.0
1166,0.28639695711595625
1167,-0.0
1168,-0.0
1169,0.16866093149667025
1170,-0.0
1171,-0.0
1172,-0.0
1173,-0.0
1174,-0.0
1175,-0.0
1176,0.16866093149667025
1177,-0.0
1178,0.16866093149667025
1179,-0.0
1180,0.28639695711595625
1181,-0.0
1182,0.28639695711595625
1183,0.28639695711595625
1184,0.28639695711595625
1185,0.16866093149667025
1186,-0.0
1187,-0.0
1188,-0.0
1189,0.16866093149667025
1190,-0.0
1191,-0.0
1192,-0.0
1193,-0.0
1194,-0.0
1195,-0.0
1196,-0.0
1197,-0.0
1198,0.4689955935892812
1199,0.16866093149667025
1200,0.38431154412649704
1201,0.28639695711595625
1202,-0.0
1203,0.16866093149667025
1204,-0.0
1205,-0.0
1206,-0.0
1207,0.6690158350565576
1208,-0.0
1209,-0.0
1210,-0.0
1211,0.38431154412649704
1212,-0.0
1213,0.16866093149667025
1214,-0.0
1215,0.16866093149667025
1216,-0.0
1217,-0.0
1218,-0.0
1219,0.16866093149667025
1220,-0.0
1221,0.5435644431995964
1222,-0.0
1223,-0.0
1224,0.16866093149667025
1225,0.16866093149667025
1226,-0.0
1227,-0.0
1228,-0.0
1229,0.16866093149667025
1230,0.38431154412649704
1231,-0.0
1232,-0.0
1233,-0.0
1234,0.16866093149667025
1235,-0.0
1236,-0.0
1237,-0.0
1238,-0.0
1239,0.16866093149667025
1240,0.16866093149667025
1241,-0.0
1242,-0.0
1243,0.38431154412649704
1244,0.28639695711595625
1245,-0.0
1246,0.16866093149667025
1247,-0.0
1248,-0.0
1249,-0.0
1250,0.38431154412649704
1251,-0.0
1252,0.16866093149667025
1253,-0.0
1254,-0.0
1255,0.28639695711595625
1256,0.16866093149667025
1257,0.16866093149667025
1258,-0.0
1259,0.28639695711595625
1260,0.38431154412649704
1261,0.28639695711595625
1262,-0.0
1263,0.28639695711595625
1264,-0.0
1265,-0.0
1266,0.16866093149667025
1267,0.16866093149667025
1268,-0.0
1269,-0.0
1270,-0.0
1271,-0.0
1272,0.28639695711595625
1273,-0.0
1274,0.28639695711595625
1275,-0.0
1276,0.28639695711595625
1277,0.16866093149667025
1278,0.16866093149667025
1279,0.16866093149667025
1280,-0.0
1281,-0.0
1282,-0.0
1283,-0.0
1284,-0.0
1285,-0.0
1286,-0.0
1287,-0.0
1288,-0.0
1289,-0.0
1290,-0.0
1291,-0.0
1292,-0.0
1293,-0.0
1294,-0.0
1295,0.16866093149667025
1296,0.4689955935892812
1297,-0.0
1298,-0.0
1299,-0.0
1300,-0.0
1301,-0.0
1302,0.16866093149667025
1303,-0.0
1304,0.16866093149667025
1305,-0.0
1306,-0.0
1307,-0.0
1308,-0.0
1309,-0.0
1310,-0.0
1311,-0.0
1312,0.16866093149667025
1313,0.16866093149667025
1314,-0.0
1315,0.28639695711595625
1316,-0.0
1317,-0.0
1318,0.16866093149667025
1319,-0.0
1320,-0.0
1321,0.16866093149667025
1322,-0.0
1323,-0.0
1324,-0.0
1325,0.28639695711595625
1326,0.28639695711595625
1327,0.28639695711595625
1328,-0.0
1329,-0.0
1330,-0.0
1331,-0.0
1332,-0.0
1333,0.16866093149667025
1334,-0.0
1335,0.16866093149667025
1336,0.28639695711595625
1337,-0.0
1338,0.28639695711595625
1339,-0.0
1340,-0.0
1341,-0.0
1342,-0.0
1343,-0.0
1344,-0.0
1345,0.16866093149667025
1346,-0.0
1347,-0.0
1348,-0.0
1349,0.5435644431995964
1350,0.16866093149667025
1351,-0.0
1352,-0.0
1353,-0.0
1354,-0.0
1355,-0.0
1356,-0.0
1357,0.4689955935892812
1358,-0.0
1359,-0.0
1360,-0.0
1361,-0.0
1362,-0.0
1363,-0.0
1364,0.16866093149667025
1365,-0.0
1366,-0.0
1367,-0.0
1368,-0.0
1369,-0.0
1370,0.16866093149667025
1371,-0.0
1372,-0.0
1373,0.6098403047164004
1374,-0.0
1375,0.16866093149667025
1376,-0.0
1377,-0.0
1378,-0.0
1379,-0.0
1380,-0.0
1381,-0.0
1382,-0.0
1383,-0.0
1384,-0.0
1385,0.16866093149667025
1386,-0.0
1387,-0.0
1388,0.16866093149667025
1389,0.16866093149667025
1390,-0.0
1391,0.16866093149667025
1392,-0.0
1393,-0.0
1394,-0.0
1395,-0.0
1396,-0.0
1397,-0.0
1398,-0.0
1399,-0.0
1400,-0.0
1401,-0.0
1402,-0.0
1403,-0.0
1404,-0.0
1405,0.16866093149667025
1406,-0.0
1407,-0.0
1408,-0.0
1409,-0.0
1410,-0.0
1411,0.16866093149667025
1412,-0.0
1413,-0.0
1414,-0.0
1415,-0.0
1416,-0.0
1417,-0.0
1418,-0.0
1419,-0.0
1420,0.16866093149667025
1421,0.16866093149667025
1422,-0.0
1423,-0.0
1424,-0.0
1425,-0.0
1426,-0.0
1427,0.4689955935892812
1428,-0.0
1429,-0.0
1430,0.28639695711595625
1431,0.38431154412649704
1432,0.28639695711595625
1433,0.28639695711595625
1434,0.38431154412649704
1435,-0.0
1436,0.4689955935892812
1437,0.16866093149667025
1438,0.38431154412649704
1439,0.4689955935892812
1440,-0.0
1441,0.16866093149667025
1442,-0.0
1443,0.28639695711595625
1444,0.16866093149667025
1445,-0.0
1446,0.28639695711595625
1447,0.4689955935892812
1448,0.4689955935892812
1449,0.16866093149667025
1450,0.38431154412649704
1451,0.38431154412649704
1452,0.38431154412649704
1453,0.16866093149667025
1454,0.38431154412649704
1455,0.38431154412649704
1456,-0.0
1457,0.4689955935892812
1458,-0.0
1459,0.28639695711595625
1460,0.4689955935892812
1461,0.38431154412649704
1462,0.6098403047164004
1463,0.28639695711595625
1464,0.5435644431995964
1465,0.5435644431995964
1466,0.6098403047164004
1467,0.38431154412649704
1468,0.28639695711595625
1469,0.28639695711595625
1470,0.4689955935892812
1471,0.38431154412649704
1472,0.5435644431995964
1473,0.28639695711595625
1474,0.4689955935892812
1475,-0.0
1476,-0.0
1477,-0.0
1478,-0.0
1479,-0.0
1480,-0.0
1481,-0.0
1482,-0.0
1483,-0.0
1484,0.28639695711595625
1485,-0.0
1486,-0.0
1487,-0.0
1488,-0.0
1489,-0.0
1490,-0.0
1491,0.28639695711595625
1492,0.16866093149667025
1493,-0.0
1494,0.16866093149667025
1495,0.28639695711595625
1496,0.16866093149667025
1497,0.28639695711595625
1498,-0.0
1499,-0.0
1500,-0.0
1501,-0.0
1502,-0.0
1503,-0.0
1504,0.16866093149667025
1505,0.8112781244591328
1506,0.16866093149667025
1507,0.28639695711595625
1508,-0.0
1509,0.16866093149667025
1510,0.5435644431995964
1511,0.38431154412649704
1512,0.16866093149667025
1513,0.16866093149667025
1514,0.16866093149667025
1515,-0.0
1516,0.28639695711595625
1517,-0.0
1518,-0.0
1519,-0.0
1520,0.16866093149667025
1521,0.16866093149667025
1522,-0.0
1523,0.5435644431995964
1524,0.38431154412649704
1525,-0.0
1526,-0.0
1527,-0.0
1528,-0.0
1529,0.16866093149667025
1530,0.6098403047164004
1531,-0.0
1532,-0.0
1533,-0.0
1534,-0.0
1535,-0.0
1536,-0.0
1537,-0.0
1538,-0.0
1539,0.28639695711595625
1540,-0.0
1541,-0.0
1542,-0.0
1543,0.28639695711595625
1544,-0.0
1545,-0.0
1546,-0.0
1547,-0.0
1548,-0.0
1549,0.16866093149667025
1550,-0.0
1551,-0.0
1552,-0.0
1553,-0.0
1554,-0.0
1555,-0.0
1556,-0.0
1557,-0.0
1558,-0.0
1559,-0.0
1560,-0.0
1561,-0.0
1562,-0.0
1563,-0.0
1564,-0.0
1565,-0.0
1566,-0.0
1567,-0.0
1568,-0.0
1569,-0.0
1570,-0.0
1571,-0.0
1572,-0.0
1573,-0.0
1574,-0.0
1575,-0.0
1576,-0.0
1577,0.38431154412649704
1578,-0.0
1579,0.38431154412649704
1580,-0.0
1581,0.16866093149667025
1582,-0.0
1583,0.28639695711595625
1584,0.16866093149667025
1585,0.16866093149667025
1586,-0.0
1587,-0.0
1588,-0.0
1589,0.16866093149667025
1590,-0.0
1591,0.7219280948873623
1592,0.16866093149667025
1593,0.16866093149667025
1594,0.28639695711595625
1595,-0.0
1596,-0.0
1597,0.28639695711595625
1598,-0.0
1599,-0.0
1600,-0.0
1601,0.16866093149667025
1602,0.16866093149667025
1603,-0.0
1604,0.16866093149667025
1605,0.16866093149667025
1606,-0.0
1607,-0.0
1608,-0.0
1609,-0.0
1610,-0.0
1611,-0.0
1612,-0.0
